Date,Lat,Lon,Alt,S Lat,S Lon,S Alt,Distance,Power,772,850,2400,5100,Building Count
2023-5-31 15:12,36.351262,127.349167,59.9,36.351051,127.349287,43,30.42866,-52.46,-33.8577,-34.69373,-43.70957,-50.25676,0
2023-5-31 15:12,36.351259,127.34918,61.4,36.351051,127.349287,43,30.61147,-52.23,-33.90972,-34.74575,-43.7616,-50.30878,0
2023-5-31 15:12,36.351257,127.349194,62.8,36.351051,127.349287,43,30.9678,-54.94,-34.01025,-34.84628,-43.86212,-50.40931,0
2023-5-31 15:12,36.351254,127.349207,64.3,36.351051,127.349287,43,31.37542,-55.61,-34.12383,-34.95986,-43.9757,-50.52289,0
2023-5-31 15:12,36.351252,127.349219,65.7,36.351051,127.349287,43,31.91472,-54.86,-34.27186,-35.10789,-44.12374,-50.67092,0
2023-5-31 15:12,36.35125,127.349232,67.1,36.351051,127.349287,43,32.53022,-53.8,-34.43778,-35.27381,-44.28965,-50.83684,0
2023-5-31 15:12,36.351248,127.349244,68.6,36.351051,127.349287,43,33.53094,-55.17,-34.70095,-35.53698,-44.55283,-51.10001,0
2023-5-31 15:12,36.351247,127.349257,70,36.351051,127.349287,43,34.30231,-56.7,-34.89851,-35.73454,-44.75038,-51.29757,0
2023-5-31 15:12,36.351246,127.34927,71.5,36.351051,127.349287,43,35.47154,-56.05,-35.18964,-36.02567,-45.04152,-51.5887,0
2023-5-31 15:12,36.351244,127.349283,72.9,36.351051,127.349287,43,36.37473,-60.23,-35.40804,-36.24406,-45.25991,-51.80709,0
2023-5-31 15:12,36.351242,127.349295,74.5,36.351051,127.349287,43,37.47685,-60.15,-35.6673,-36.50333,-45.51918,-52.06636,0
2023-5-31 15:12,36.35124,127.349308,76,36.351051,127.349287,43,38.49393,-60.85,-35.89988,-36.73591,-45.75176,-52.29894,0
2023-5-31 15:12,36.351237,127.34932,77.5,36.351051,127.349287,43,39.92645,-61.9,-36.21725,-37.05328,-46.06913,-52.61631,0
2023-5-31 15:12,36.351235,127.349332,78.9,36.351051,127.349287,43,41.03601,-60.38,-36.45534,-37.29137,-46.30722,-52.8544,0
2023-5-31 15:12,36.351233,127.349345,80.4,36.351051,127.349287,43,42.37164,-59.48,-36.73354,-37.56957,-46.58542,-53.1326,0
2023-5-31 15:12,36.35123,127.349358,81.7,36.351051,127.349287,43,43.48027,-61.27,-36.95788,-37.79391,-46.80976,-53.35694,0
2023-5-31 15:12,36.351228,127.349373,83.1,36.351051,127.349287,43,44.82569,-61.86,-37.22258,-38.05861,-47.07446,-53.62164,0
2023-5-31 15:12,36.351226,127.349386,84.4,36.351051,127.349287,43,46.08207,-64.33,-37.46268,-38.29871,-47.31456,-53.86174,0
2023-5-31 15:12,36.351224,127.349398,85.7,36.351051,127.349287,43,47.36451,-62.7,-37.7011,-38.53713,-47.55297,-54.10016,0
2023-5-31 15:12,36.351222,127.349411,87.1,36.351051,127.349287,43,48.81622,-59.91,-37.96332,-38.79935,-47.8152,-54.36238,0
2023-5-31 15:12,36.35122,127.349424,88.5,36.351051,127.349287,43,50.15031,-56.55,-38.19751,-39.03354,-48.04939,-54.59657,0
2023-5-31 15:12,36.351218,127.349436,90,36.351051,127.349287,43,51.50448,-55.17,-38.42894,-39.26497,-48.28082,-54.828,0
2023-5-31 15:12,36.351216,127.349449,91.4,36.351051,127.349287,43,53.03918,-54.97,-38.68398,-39.52,-48.53585,-55.08303,0
2023-5-31 15:12,36.351214,127.349462,92.9,36.351051,127.349287,43,54.43347,-54.69,-38.90936,-39.74539,-48.76123,-55.30842,0
2023-5-31 15:12,36.351212,127.349475,94.3,36.351051,127.349287,43,56.01517,-59.2,-39.15815,-39.99418,-49.01003,-55.55721,0
2023-5-31 15:12,36.351208,127.349486,95.6,36.351051,127.349287,43,57.44334,-52.16,-39.37683,-40.21286,-49.22871,-55.77589,0
2023-5-31 15:12,36.351194,127.349493,96.2,36.351051,127.349287,43,57.69093,-49.7,-39.41419,-40.25022,-49.26607,-55.81325,0
2023-5-31 15:12,36.351171,127.349495,96.3,36.351051,127.349287,43,57.09293,-49.5,-39.32369,-40.15972,-49.17556,-55.72275,0
2023-5-31 15:12,36.351144,127.349496,96.4,36.351051,127.349287,43,56.79982,-53.3,-39.27898,-40.11501,-49.13086,-55.67804,0
2023-5-31 15:12,36.351117,127.349495,96.5,36.351051,127.349287,43,56.24738,-60.45,-39.19408,-40.03011,-49.04596,-55.59314,0
2023-5-31 15:12,36.35109,127.349494,96.5,36.351051,127.349287,43,56.04446,-70.76,-39.16269,-39.99872,-49.01457,-55.56175,0
2023-5-31 15:12,36.351064,127.349494,96.5,36.351051,127.349287,43,55.89703,-74.09,-39.13981,-39.97584,-48.99169,-55.53887,0
2023-5-31 15:12,36.351039,127.349492,96.5,36.351051,127.349287,43,55.75761,-51.72,-39.11812,-39.95415,-48.97,-55.51718,0
2023-5-31 15:12,36.351022,127.349478,96.4,36.351051,127.349287,43,55.39231,-46.55,-39.06103,-39.89706,-48.9129,-55.46009,0
2023-5-31 15:12,36.351016,127.349452,96.4,36.351051,127.349287,43,54.70069,-47.27,-38.9519,-39.78793,-48.80377,-55.35095,0
2023-5-31 15:12,36.351014,127.349422,96.3,36.351051,127.349287,43,53.995,-47.27,-38.83911,-39.67514,-48.69099,-55.23817,0
2023-5-31 15:12,36.351013,127.349388,96.1,36.351051,127.349287,43,53.22097,-51.86,-38.7137,-39.54972,-48.56557,-55.11275,0
2023-5-31 15:12,36.351014,127.349353,95.8,36.351051,127.349287,43,52.61761,-53.36,-38.61466,-39.45069,-48.46654,-55.01372,0
2023-5-31 15:12,36.351014,127.34932,95.6,36.351051,127.349287,43,52.1531,-58.53,-38.53764,-39.37367,-48.38952,-54.9367,0
2023-5-31 15:12,36.351014,127.349287,95.5,36.351051,127.349287,43,52.05231,-68.83,-38.52084,-39.35687,-48.37271,-54.9199,0
2023-5-31 15:12,36.351014,127.349254,95.5,36.351051,127.349287,43,51.91431,-58.16,-38.49778,-39.33381,-48.34966,-54.89684,0
2023-5-31 15:12,36.351014,127.349221,95.4,36.351051,127.349287,43,52.13062,-53.16,-38.5339,-39.36993,-48.38577,-54.93296,0
2023-5-31 15:12,36.351013,127.349189,95.3,36.351051,127.349287,43,52.3075,-50.31,-38.56332,-39.39935,-48.41519,-54.96238,0
2023-5-31 15:12,36.351013,127.349156,95.3,36.351051,127.349287,43,52.98523,-46.64,-38.67514,-39.51117,-48.52701,-55.0742,0
2023-5-31 15:12,36.351013,127.349123,95.3,36.351051,127.349287,43,53.80275,-44.62,-38.80813,-39.64416,-48.66,-55.20719,0
2023-5-31 15:12,36.351006,127.349099,95.2,36.351051,127.349287,43,54.34727,-49.71,-38.8956,-39.73162,-48.74747,-55.29465,0
2023-5-31 15:12,36.350986,127.349088,95.3,36.351051,127.349287,43,55.03651,-51.39,-39.00506,-39.84109,-48.85693,-55.40412,0
2023-5-31 15:12,36.350961,127.349085,95.6,36.351051,127.349287,43,55.80468,-52.24,-39.12545,-39.96148,-48.97733,-55.52451,0
2023-5-31 15:12,36.350936,127.349085,95.8,36.351051,127.349287,43,56.5649,-48.21,-39.24298,-40.07901,-49.09486,-55.64204,0
2023-5-31 15:12,36.350909,127.349085,96,36.351051,127.349287,43,57.44089,-49.7,-39.37646,-40.21249,-49.22834,-55.77552,0
2023-5-31 15:12,36.350881,127.349085,96.2,36.351051,127.349287,43,58.55648,-51.28,-39.54354,-40.37957,-49.39541,-55.9426,0
2023-5-31 15:12,36.350854,127.349085,96.3,36.351051,127.349287,43,59.44018,-54.33,-39.67364,-40.50967,-49.52552,-56.0727,0
