Date,Lat,Lon,Alt,S Lat,S Lon,S Alt,Distance,Power,772,850,2400,5100,Building Count
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-85.5,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-88.25,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-87.58,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-91.48,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-86.02,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-90.92,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-85.35,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-93.65,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-90.13,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-84.85,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-85.96,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-88.97,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-95.09,-52.03388,-52.86991,-61.88575,-68.43294,0
2023-6-1 14:18,36.35125,127.349184,47.9,36.35105,127.346398,47,246.6562,-89.48,-52.03388,-52.86991,-61.88575,-68.43294,0
